event name,latitude,longitude,depth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,MrrError,MttError,MppError,MrtError,MrpError,MtpError,half duration,moment,magnitude,exponent,year,month,day,dayofweek,is_weekend,is_weekday,hour,minute,second
1904,-22.52,-68.97,132.6,29.032214058056717,27.77516915833928,29.016909990502565,28.493266779889336,29.18448419736779,28.420617798647655,22.230448921378272,22.32221929473392,22.361727836017593,27.301032818568938,27.477123570950724,22.27875360095283,1.1,24.115943176939055,5.34,24,2016,8,16,1,0,1,2,58,42
1905,-19.65,-71.21,19.3,29.032217663062532,27.775171803916578,29.016906105787125,28.493263465789212,29.184486125642586,28.42061809543055,22.247973266361807,21.99563519459755,22.117271295655765,27.301034316872578,27.477125423926676,21.845098040014257,0.9,23.853393977450665,5.17,23,2016,8,16,1,0,1,18,17,39
1906,-45.77,-77.66,22.2,29.03221546336735,27.775190147600185,29.016907333862214,28.493263230063114,29.184487190591856,28.42060993382699,22.187520720836464,22.127104798364808,22.096910013008056,27.301033926011257,27.477124367152296,21.98227123303957,0.8,23.636287252098512,5.02,23,2016,8,23,1,0,1,14,47,29
1907,-34.91,-72.67,30.5,29.032219897022035,27.775180600527417,29.016903282036672,28.49325930360071,29.184483771385462,28.42060978543278,22.342422680822207,22.17609125905568,22.27875360095283,27.301035424311078,27.477127479562625,22.113943352306837,1.3,24.25163822044821,5.43,24,2016,8,30,1,0,1,8,9,14
1908,-21.28,-67.81,170.9,29.03221472341239,27.775197581053508,29.01690767429738,28.49325942913647,29.1844867930111,28.42061755132842,22.123851640967086,22.20139712432045,22.271841606536498,27.301032319133245,27.47712304979981,22.195899652409235,0.8,23.685920792194537,5.06,23,2016,9,6,1,0,1,7,37,55
1909,-20.01,-69.25,126.0,29.03221167083282,27.775190876375746,29.01691121856667,28.493269165021502,29.1844847880626,28.420607724396817,22.361727836017593,22.462397997898957,22.556302500767288,27.30103368715139,27.477124584297925,22.397940008672037,1.2,24.17376882313665,5.38,24,2016,9,7,2,0,1,20,3,27
1910,-21.64,-68.6,142.7,29.032215605712768,27.775158371796714,29.0169090047071,28.493261395858628,29.184487065637946,28.420613759082503,21.991226075692495,22.029383777685208,22.127104798364808,27.301031385404098,27.477122557601152,22.012837224705173,0.7,23.511883360978874,4.94,23,2016,9,8,3,0,1,2,34,10
1911,-31.41,-65.86,178.0,29.03220824320799,27.77518934594566,29.01691485261357,28.493262344345567,29.184482919419544,28.42059037833061,22.531478917042254,22.57978359661681,22.653212513775344,27.301036292888313,27.47712632145906,22.556302500767288,1.5,24.45499721730946,5.57,24,2016,9,9,4,0,1,0,3,48
1912,-23.65,-68.1,128.9,29.032215302069375,27.775174966927235,29.016908368951377,28.493265231638638,29.18448715367366,28.420613808546793,22.17609125905568,22.294466226161592,22.34439227368511,27.301031906555497,27.477122818176984,22.19033169817029,0.7,23.436162647040756,4.89,23,2016,9,20,1,0,1,13,24,49
1913,-21.55,-68.4,125.7,29.032213255596094,27.775160704044833,29.0169113062854,28.493260391576086,29.18448719911144,28.420617435912728,22.17609125905568,22.32221929473392,22.380211241711606,27.301032818568938,27.477123860478738,22.255272505103306,0.9,23.8750612633917,5.18,23,2016,9,24,5,1,0,20,27,24
1914,-29.79,-72.29,30.0,29.032217312241134,27.77516939155886,29.01690660704268,28.493262829746904,29.18448721899047,28.42061655875247,22.34439227368511,22.10720996964787,22.17609125905568,27.301033122572996,27.477124019719064,21.85733249643127,0.8,23.599883072073688,5.0,23,2016,10,1,5,1,0,10,26,0
1915,-26.76,-71.26,30.5,29.032217679192243,27.775173268816083,29.016906005535944,28.49326439474407,29.184486486305698,28.420617699719976,22.222716471147585,22.008600171761916,22.089905111439396,27.301032818568938,27.477123961813497,21.845098040014257,0.9,23.8080082999104,5.14,23,2016,10,25,1,0,1,7,18,27
1916,-33.83,-72.75,12.0,29.03224171179874,27.77517192781374,29.016881184302235,28.493239663781647,29.184461165323658,28.42059565477388,22.602059991327963,22.602059991327963,22.602059991327963,27.301056052551196,27.47713862615151,22.477121254719663,2.4,25.060697840353612,5.97,25,2016,10,27,3,0,1,20,33,2
1917,-33.96,-72.71,14.4,29.032217267884384,27.775171701883593,29.01690652350013,28.493262619127425,29.18448621367849,28.42061484729559,22.198657086954423,21.934498451243567,22.071882007306126,27.301034078012925,27.477126538603716,21.806179973983888,0.9,23.787318756624547,5.12,23,2016,10,29,5,1,0,22,1,44
1918,-25.21,-70.55,51.1,29.03221519117698,27.775137964091392,29.016910604535052,28.493265064259855,29.18448966126411,28.420606471282174,22.30102999566398,22.204119982655925,22.30102999566398,27.301033035714713,27.477124439534187,22.17609125905568,1.1,24.039017321997413,5.29,24,2016,10,30,6,1,0,4,49,46
1919,-22.45,-68.68,136.3,29.032215393605984,27.77516898342451,29.016908616236236,28.49326537112091,29.184486367031315,28.42061751835251,22.139879086401237,22.170261715394957,22.26245108973043,27.301031754553073,27.477122818176984,22.117271295655765,0.8,23.690461893246177,5.06,23,2016,10,31,0,0,1,5,44,37
1920,-33.74,-72.68,29.8,29.032217513862662,27.775170360876412,29.016906339706455,28.493262013770206,29.184487156513523,28.42061454061763,22.432969290874407,22.164352855784436,22.28330122870355,27.30103427344356,27.47712493173071,21.954242509439325,0.8,23.666892211066536,5.04,23,2016,10,31,0,0,1,11,15,48
1921,-22.46,-68.49,141.4,29.03221552909626,27.775174850318958,29.016908140045672,28.493264910829243,29.18448673621382,28.4206161762309,22.152288344383056,22.269512944217915,22.35983548233989,27.301031776267706,27.477122847129845,22.195899652409235,0.7,23.52478544932122,4.95,23,2016,11,2,2,0,1,7,21,37
1922,-19.23,-69.49,129.0,29.03221515085247,27.775175360479945,29.016908503454307,28.49326316171647,29.184486747573278,28.420615280931255,22.08278537031645,22.198657086954423,22.357934847000454,27.301031385404098,27.477122789224122,22.271841606536498,0.7,23.50542132758328,4.94,23,2016,11,3,3,0,1,12,44,8
1923,-35.06,-70.98,96.2,29.032124157115764,27.774818312619455,29.0170228994021,28.49302005020867,29.184427367634598,28.42078226772184,23.230448921378272,23.255272505103306,23.27875360095283,27.301056052551196,27.477142968900907,23.204119982655925,3.5,25.588271706842328,6.33,25,2016,11,4,4,0,1,16,20,49
1924,-36.66,-73.71,20.0,29.032241187611778,27.775190147600185,29.016880683017334,28.493258215622607,29.18446054051629,28.42060604258423,22.845098040014257,22.602059991327963,22.778151250383644,27.301051709845225,27.477150206720065,22.602059991327963,2.4,25.06107532362979,5.97,25,2016,11,8,1,0,1,4,55,49
1925,-28.24,-67.36,147.5,29.032212638627872,27.775147949409885,29.016912680543218,28.493253779991367,29.184487051438634,28.4206238826565,22.255272505103306,22.397940008672037,22.414973347970818,27.301033252860382,27.477124005242672,22.32221929473392,1.1,24.110252917353403,5.34,24,2016,11,13,6,1,0,1,1,56
1926,-31.66,-68.74,119.1,29.031985389547234,27.776737494718077,29.017056723756692,28.493346639822892,29.184506944217414,28.420863020550975,23.361727836017593,23.431363764158988,23.477121254719663,27.301077765429703,27.477157444418605,23.397940008672037,3.9,25.72378393696533,6.42,25,2016,11,20,6,1,0,20,57,47
1927,-20.95,-68.88,119.6,29.032215369008043,27.77516832020537,29.01690867889285,28.49326083792417,29.18448787215802,28.42061225866302,22.096910013008056,22.103803720955955,22.14921911265538,27.301031363689443,27.477122803700553,22.247973266361807,0.7,23.48600518636224,4.92,23,2016,11,30,2,0,1,13,14,16
1928,-23.32,-66.76,220.4,29.032215122625306,27.775150063060998,29.016909982148377,28.49326204585137,29.18448638123065,28.420615241359958,22.285557309007775,22.390935107103378,22.369215857410143,27.30103327457494,27.477123831525944,22.356025857193124,0.9,23.772395061082,5.11,23,2016,12,5,0,0,1,18,6,8
1929,-31.03,-71.62,51.8,29.03221719126817,27.77517460252626,29.016906431603303,28.49326350623924,29.18448730503825,28.420615778869777,22.220108088040057,22.10720996964787,22.110589710299248,27.301031863126237,27.47712309322908,21.968482948553934,0.8,23.594171479114912,5.0,23,2016,12,12,0,0,1,1,40,28
1930,-31.31,-68.11,21.7,29.03221690496536,27.77517738654196,29.016906569448537,28.49326528743155,29.18448768018366,28.420618392213246,22.32221929473392,22.10720996964787,22.17609125905568,27.30103529402434,27.477124482963312,21.991226075692495,0.8,23.610234175334387,5.01,23,2016,12,12,0,0,1,2,57,1
1931,-30.57,-72.06,35.8,29.03221819131031,27.775169114610595,29.016905713136534,28.493263808916915,29.18448665385775,28.420619562854114,22.32633586092875,22.181843587944773,22.225309281725863,27.301032840283522,27.47712370123835,21.98227123303957,0.9,23.85436677804087,5.17,23,2016,12,16,4,0,1,23,11,44
1932,-30.8,-71.27,43.7,29.032217231592494,27.77517764162104,29.016906218569677,28.493263242616578,29.18448728146741,28.420617038552756,22.311753861055756,22.20682587603185,22.220108088040057,27.301032623137647,27.477123643332746,22.056904851336473,0.8,23.635483746814913,5.02,23,2016,12,19,0,0,1,15,36,52
1933,-43.41,-74.43,32.8,29.03921576590395,27.773054693364262,29.009620840814325,28.494738828059337,29.17807924517773,28.420054815778762,24.778151250383644,24.602059991327963,24.602059991327963,27.307496037913214,27.481729196960018,24.477121254719663,14.9,27.453165392525857,7.57,27,2016,12,25,6,1,0,14,22,38
1934,-19.91,-70.67,48.4,29.032216271872556,27.77513410109637,29.016909706460034,28.49326545481025,29.184486662377346,28.420611302349,22.30102999566398,22.096910013008056,22.250420002308893,27.301032232274803,27.477123353804586,22.161368002234976,0.9,23.82529626443096,5.15,23,2017,1,3,1,0,1,13,41,55
1935,-43.33,-74.63,23.8,29.03222025993856,27.77517928869949,29.01690298963543,28.493264325002784,29.18448399857609,28.420626124979727,22.57978359661681,22.49136169383427,22.518513939877888,27.301039767179894,27.477131532900778,22.431363764158988,1.3,24.26363606858811,5.44,24,2017,1,3,1,0,1,21,19,11
1936,-30.51,-71.64,32.5,29.03221704610057,27.775171344767955,29.016906769950616,28.49326057290505,29.184487780430636,28.420617963527064,22.320146286111054,22.110589710299248,22.20682587603185,27.30103355686413,27.477124859348905,22.029383777685208,0.8,23.589614540631267,4.99,23,2017,1,4,2,0,1,13,24,7
1937,-22.3,-67.88,174.6,29.032215844433583,27.77513162293053,29.01691029543037,28.493299501086028,29.184474797260563,28.42060797172165,22.681241237375588,22.806179973983888,22.85733249643127,27.30103846432381,27.477127479562625,22.72427586960079,1.8,24.721233370017277,5.75,24,2017,1,6,4,0,1,6,30,39
1938,-30.23,-72.42,20.6,29.03221691303023,27.775170798161817,29.01690694121273,28.493262581466976,29.184486827089465,28.420616670870796,22.173186268412273,21.93951925261862,22.03342375548695,27.301033252860382,27.477124092101008,21.812913356642856,0.8,23.592953571547866,5.0,23,2017,1,8,6,1,0,0,33,51
1939,-23.99,-66.95,212.2,29.032215306908316,27.77513993201904,29.016910370618014,28.493261158736573,29.18448580473736,28.420613742594405,22.294466226161592,22.439332693830263,22.469822015978163,27.30103347000594,27.47712380257315,22.350248018334163,1.0,23.917505509552548,5.21,23,2017,1,8,6,1,0,1,4,47
1940,-22.79,-69.91,76.9,29.032200541034683,27.77508519115017,29.01692884549871,28.49323812938338,29.184484921536797,28.420641820918167,22.740362689494244,22.73239375982297,22.76342799356294,27.301038030037578,27.477128927187735,22.707570176097935,1.8,24.713322504987026,5.74,24,2017,1,11,2,0,1,21,58,22
1941,-19.87,-70.55,68.3,29.032217090457344,27.77517693468722,29.0169064023634,28.4932640446427,29.184487187751998,28.420617864599425,22.2405492482826,22.117271295655765,22.08278537031645,27.301031863126237,27.47712300637054,21.99563519459755,0.8,23.627877694579972,5.02,23,2017,1,28,5,1,0,1,27,33
1942,-33.07,-69.51,19.5,29.032213533836376,27.77528779262916,29.016903699752394,28.493276250600033,29.18448904217744,28.420612110269605,22.477121254719663,22.397940008672037,22.49136169383427,27.301042155739236,27.477129795760487,22.32221929473392,1.3,24.249931756634194,5.43,24,2017,2,3,4,0,1,0,52,31
1943,-20.97,-69.19,112.4,29.032215462560863,27.7751763006322,29.0169081262612,28.49326353134615,29.184486977602212,28.420616143254886,21.99563519459755,22.117271295655765,22.24551266781415,27.301031016254814,27.47712229702517,22.0,0.6,23.351216345339342,4.83,23,2017,2,6,0,0,1,8,3,13
1944,-28.01,-71.58,32.6,29.032217296111405,27.775176694183703,29.01690620186115,28.493263838208293,29.18448665385775,28.42061642849732,22.235528446907548,22.068185861746162,22.100370545117563,27.30103301400014,27.477123614379938,21.919078092376076,0.9,23.73029766209715,5.09,23,2017,2,12,6,1,0,16,21,18
1945,-23.89,-66.86,224.7,29.032212743472208,27.775162598987208,29.01691172817048,28.493266473029276,29.184484538153356,28.42062056861347,22.27875360095283,22.32221929473392,22.380211241711606,27.30103368715139,27.477124005242672,22.30102999566398,1.2,24.14705767102836,5.36,24,2017,2,14,1,0,1,9,38,38
1946,-30.26,-72.35,13.8,29.03221933651703,27.775173531185622,29.01690427202228,28.49326316729579,29.18448566274382,28.42061613336208,22.32221929473392,22.079181246047625,22.204119982655925,27.30103651003235,27.47712690051123,22.0,1.1,24.051538390515326,5.3,24,2017,2,16,3,0,1,7,2,9
1947,-23.87,-66.87,221.5,29.032182514995682,27.77490801960349,29.016957748777276,28.493212601780485,29.184357207732166,28.420634896309373,23.255272505103306,23.32221929473392,23.361727836017593,27.301064737832867,27.477145864043045,23.30102999566398,3.8,25.674401812845282,6.38,25,2017,2,18,5,1,0,12,10,23
1948,-19.41,-69.27,131.2,29.03221294912833,27.77517098036394,29.0169110305979,28.493261228478367,29.184486724854363,28.42061135181357,22.255272505103306,22.27875360095283,22.361727836017593,27.301033035714713,27.477124150006556,22.255272505103306,1.0,23.911157608739977,5.21,23,2017,2,25,5,1,0,2,31,29
1949,-29.06,-67.98,116.0,29.03221500971664,27.77517736467803,29.01690853269407,28.493261949607874,29.18448744930314,28.420613231463058,21.924279286061882,22.143014800254097,22.17897694729317,27.301031515692006,27.477122760271257,21.9731278535997,0.6,23.361160995195025,4.84,23,2017,2,25,5,1,0,14,0,39
1950,-28.89,-71.74,36.5,29.032217820327205,27.775175076247468,29.01690575490789,28.493264255261487,29.18448665953748,28.420615000634488,22.309630167425897,22.100370545117563,22.155336037465062,27.301032623137647,27.477123541997912,21.90848501887865,0.9,23.803934849863843,5.14,23,2017,2,26,6,1,0,8,59,22
1951,-30.63,-72.14,20.5,29.03221782435963,27.775173217799765,29.01690585515913,28.493263064078388,29.184486276155575,28.420615714566487,22.198657086954423,21.954242509439325,22.07554696139253,27.301033708865926,27.47712449743969,21.832508912706235,0.9,23.843170464519897,5.16,23,2017,3,10,4,0,1,6,22,25
1952,-30.52,-71.5,47.9,29.03221810662941,27.77517433286934,29.016905500102553,28.493263535530637,29.184486866847553,28.42061658018686,22.19033169817029,22.08278537031645,22.08278537031645,27.301031971699377,27.47712297741769,21.959041392321094,0.9,23.81710240425692,5.14,23,2017,3,13,0,0,1,15,5,59
1953,-24.24,-67.07,204.8,29.03221319510905,27.77517554996816,29.01691051681618,28.49326364153758,29.184487017360286,28.42061862304409,22.14921911265538,22.232996110392154,22.313867220369154,27.301032905427263,27.47712365780915,22.281033367247726,0.9,23.82236425244155,5.15,23,2017,3,16,3,0,1,8,8,11
1954,-27.2,-66.35,187.4,29.032215171014727,27.775184900380058,29.01690793829109,28.493263647116894,29.184488349253698,28.42061051091511,22.14921911265538,22.252853030979892,22.296665190261532,27.301032319133245,27.4771231077055,22.139879086401237,0.8,23.651374943913044,5.03,23,2017,3,20,0,0,1,8,17,31
1955,-21.68,-68.7,144.8,29.032215886774257,27.775181475077165,29.016907388164775,28.49326166924625,29.184486602740183,28.420617210027643,22.113943352306837,22.287801729930226,22.350248018334163,27.301031906555497,27.477122991894117,22.269512944217915,0.8,23.59028440371816,4.99,23,2017,3,21,1,0,1,15,2,4
1956,-19.68,-69.01,119.7,29.032214848418494,27.7751773428141,29.016908703955494,28.493263557847893,29.184487113915598,28.420613313903637,21.986771734266245,22.03342375548695,22.15836249209525,27.30103147226271,27.477122658936217,22.00432137378264,0.7,23.47231754631684,4.91,23,2017,3,25,5,1,0,6,59,28
1957,-36.34,-71.79,102.6,29.03221548796529,27.775158371796714,29.016909125843103,28.493264436588838,29.184486619779374,28.42061957934199,22.093421685162234,22.093421685162234,22.187520720836464,27.30103149397736,27.477122615506907,22.012837224705173,0.8,23.68699356626468,5.06,23,2017,3,27,0,0,1,3,3,35
1958,-30.83,-71.61,41.6,29.03221918328532,27.77517061595962,29.016904597839833,28.493264422640582,29.18448618811968,28.42061699073763,22.361727836017593,22.204119982655925,22.204119982655925,27.301032601423056,27.477123715714754,22.0,1.0,23.99365662861546,5.26,23,2017,3,31,4,0,1,18,44,44
1959,-17.71,-72.78,19.0,29.032217251754656,27.775168065120816,29.01690674488786,28.493264617916115,29.184484538153356,28.420619859635806,22.342422680822207,22.146128035678238,22.255272505103306,27.30103737860742,27.47712733479985,22.146128035678238,1.1,24.064832219738573,5.31,24,2017,4,6,3,0,1,17,15,27
1960,-27.71,-70.22,86.7,29.032216049684994,27.775165660030506,29.01690812918518,28.493263186823402,29.184488624719418,28.420609472155945,22.19033169817029,22.227886704613674,22.307496037913214,27.301031928270124,27.477122774747688,22.06445798922692,0.9,23.732876041362708,5.09,23,2017,4,11,1,0,1,13,39,49
1961,-31.15,-71.7,45.8,29.032220542206755,27.775179434458344,29.016902697233988,28.493270001906875,29.184486628298966,28.420625547912355,22.361727836017593,22.255272505103306,22.30102999566398,27.301033252860382,27.477124294770395,22.146128035678238,1.2,24.17811325231463,5.39,24,2017,4,13,3,0,1,3,42,56
1962,-22.54,-68.84,133.7,29.032213949180235,27.775169376982642,29.016910090752827,28.493269137125296,29.18448496129506,28.42061672692995,22.27875360095283,22.342422680822207,22.397940008672037,27.301032818568938,27.477123570950724,22.32221929473392,1.1,24.052309099647324,5.3,24,2017,4,14,4,0,1,18,3,30
1963,-23.2,-67.92,164.2,29.032177191726973,27.774849675704278,29.016966519622997,28.49332237377487,29.18440890560124,28.42044756023686,23.146128035678238,23.230448921378272,23.27875360095283,27.301056052551196,27.47714007373947,23.204119982655925,3.3,25.5092025223311,6.27,25,2017,4,15,5,1,0,8,19,48
1964,-21.67,-68.4,141.4,29.032214058056717,27.775177597893208,29.01690950595931,28.493262849274533,29.18448719627158,28.420611219908036,21.963787827345556,22.056904851336473,22.139879086401237,27.301031884840867,27.477123020846964,22.049218022670182,0.8,23.690373306916058,5.06,23,2017,4,18,1,0,1,1,48,49
1965,-27.54,-67.43,159.6,29.03221279992684,27.77518285977733,29.016910508461997,28.49326710069735,29.184486046126267,28.420607147304995,22.204119982655925,22.342422680822207,22.397940008672037,27.301033035714713,27.477123860478738,22.27875360095283,1.1,24.020775488193557,5.28,24,2017,4,20,3,0,1,21,24,34
1966,-33.02,-72.26,29.1,29.032217219495198,27.775173079326873,29.016906490083105,28.493262038877205,29.184486633978697,28.420615292472885,22.257678574869185,22.068185861746162,22.093421685162234,27.301033817438608,27.477124005242672,21.832508912706235,0.8,23.70251669743815,5.07,23,2017,4,22,5,1,0,22,46,46
1967,-33.06,-72.04,23.0,29.032247356848995,27.775193062695084,29.01687412448657,28.49325417055191,29.1844643177471,28.42060934024984,22.845098040014257,22.69897000433602,22.778151250383644,27.301049538475958,27.4771415213226,22.602059991327963,2.4,25.05918461763137,5.97,25,2017,4,23,6,1,0,2,36,11
1968,-33.16,-72.17,22.3,29.03222401005821,27.77516988715006,29.01689964789295,28.493263557847893,29.18448237984027,28.420618045966748,22.556302500767288,22.361727836017593,22.44715803134222,27.301038898609605,27.47712907194998,22.230448921378272,1.5,24.437909035539498,5.56,24,2017,4,23,6,1,0,19,40,14
1969,-33.13,-72.07,26.0,29.032739605209493,27.77545752613052,29.016352132246485,28.4933409220831,29.1839107025311,28.420579495463905,23.778151250383644,23.602059991327963,23.69897000433602,27.301290494211372,27.477425154504473,23.477121254719663,6.1,26.383815365980432,6.86,26,2017,4,24,0,0,1,21,38,37
1970,-33.35,-72.31,31.1,29.032221872897217,27.77516135998736,29.016902321288992,28.49326545481025,29.18448362939126,28.420612736819244,23.029383777685208,22.792391689498253,22.81954393554187,27.301046715679675,27.477134572879564,22.49136169383427,1.3,24.307709923404808,5.47,24,2017,4,25,1,0,1,1,43,3
1971,-19.69,-69.44,125.6,29.032214541951852,27.775171636290946,29.016909347229504,28.493270211127967,29.184484168968982,28.420614830807533,22.27875360095283,22.397940008672037,22.477121254719663,27.301032818568938,27.477123715714754,22.342422680822207,1.2,24.129367595722986,5.35,24,2017,4,26,2,0,1,18,12,35
1972,-33.32,-71.89,25.0,29.032217453376212,27.775173932027666,29.01690619768402,28.493262478249438,29.18448556902806,28.420616357598927,22.143014800254097,22.056904851336473,22.029383777685208,27.301035902028772,27.4771245987743,21.934498451243567,1.0,23.92054071650248,5.21,23,2017,4,27,3,0,1,5,9,27
1973,-33.3,-72.03,23.4,29.032239816658276,27.77517775822857,29.016882813474165,28.493281090485844,29.18446764054704,28.42062384968107,22.778151250383644,22.69897000433602,22.69897000433602,27.30104736709583,27.47714007373947,22.602059991327963,2.2,24.97067224268972,5.91,24,2017,4,28,4,0,1,15,30,10
1974,-33.35,-72.06,24.0,29.0322211067426,27.775170251554993,29.01690265546234,28.49327168962081,29.184482408239194,28.42062165680949,22.740362689494244,22.5910646070265,22.653212513775344,27.301042372880342,27.47713080909317,22.49136169383427,1.4,24.373095987078727,5.52,24,2017,4,28,4,0,1,15,58,37
1975,-33.3,-71.83,30.5,29.032239010213015,27.7751551649351,29.016884943920548,28.49327425604926,29.184465822950223,28.420645283181162,22.903089986991944,22.778151250383644,22.778151250383644,27.301049538475958,27.47714441647439,22.602059991327963,2.2,24.987889609997744,5.93,24,2017,4,28,4,0,1,16,6,0
1976,-33.27,-72.0,24.2,29.032220542206755,27.775173749826784,29.016903031407047,28.493260963459484,29.184482947818434,28.42061405586816,22.5910646070265,22.431363764158988,22.49136169383427,27.301038898609605,27.47713225670718,22.30102999566398,1.4,24.307709923404808,5.47,24,2017,4,28,4,0,1,17,41,55
1977,-33.42,-72.08,32.3,29.032223001964713,27.77513468419216,29.016902697233988,28.493262888329788,29.184485668423562,28.420614764855298,22.93951925261862,22.707570176097935,22.69897000433602,27.30104389286505,27.477128927187735,22.431363764158988,1.2,24.242292904982932,5.43,24,2017,4,29,5,1,0,1,46,3
1978,-19.96,-71.17,21.9,29.03221748966808,27.775170506638265,29.016906356414975,28.493264093461633,29.18448671633477,28.420617699719976,22.281033367247726,22.01703333929878,22.130333768495007,27.30103344829139,27.477124135530172,21.869231719730976,0.9,23.734479789425578,5.09,23,2017,4,30,6,1,0,9,36,7
1979,-44.52,-78.83,13.9,29.032215695233088,27.775216382749896,29.01690558782244,28.493264868984525,29.18448651186449,28.4205968089873,22.255272505103306,22.30102999566398,22.30102999566398,27.301038030037578,27.477127913850666,22.30102999566398,1.2,24.13129779659762,5.35,24,2017,5,6,5,1,0,14,51,43
1980,-17.05,-73.74,27.5,29.032217606608533,27.77516289051607,29.01690667387671,28.4932661382726,29.18448658002126,28.42062117866309,22.429752280002408,22.225309281725863,22.269512944217915,27.30103577174218,27.47712556869009,22.049218022670182,0.9,23.832764304940532,5.16,23,2017,5,6,5,1,0,19,52,18
1981,-32.9,-72.12,28.4,29.03221814695365,27.77517528031183,29.01690540402837,28.49326159113552,29.18448551223062,28.420615177056593,22.230448921378272,22.079181246047625,22.113943352306837,27.301034121441962,27.477125742406123,21.954242509439325,1.0,23.982180745596402,5.25,23,2017,5,13,5,1,0,16,54,51
1982,-18.35,-71.52,37.5,29.032216731570607,27.775172853397322,29.016907012223836,28.493263200771697,29.18448709971629,28.420616792881884,22.225309281725863,21.99563519459755,22.012837224705173,27.301031819696973,27.477122716841958,21.792391689498253,0.7,23.490800952010854,4.93,23,2017,5,14,6,1,0,5,33,28
1983,-20.92,-68.71,132.4,29.032216933192405,27.774878119334286,29.016923707864905,28.49326661251115,29.184480959891594,28.42064627239409,22.5910646070265,22.72427586960079,22.76342799356294,27.301038030037578,27.47712675574826,22.72427586960079,1.8,24.69196510276736,5.73,24,2017,5,14,6,1,0,19,44,30
1984,-32.78,-67.3,181.8,29.03221467905538,27.775172350521448,29.01690916761413,28.49326050316315,29.184487359847555,28.420615470543673,22.133538908370216,22.363611979892145,22.38201704257487,27.301032319133245,27.477123353804586,22.414973347970818,0.7,23.504878459410214,4.94,23,2017,5,18,3,0,1,23,45,46
1985,-45.88,-76.26,14.7,29.032215171014727,27.77520771075076,29.016906627928318,28.493265147949256,29.184486205158887,28.420603651761,22.230448921378272,22.230448921378272,22.230448921378272,27.301036292888313,27.47712805861325,22.146128035678238,1.0,23.99528410768926,5.26,23,2017,5,27,5,1,0,7,38,42
1986,-21.23,-68.4,117.1,29.03221550127237,27.775177852972163,29.0169079971884,28.493264631864363,29.184487538190734,28.42061354473718,22.053078443483418,22.143014800254097,22.220108088040057,27.3010311682575,27.477122470742508,22.037426497940622,0.6,23.29269900304393,4.8,23,2017,5,28,6,1,0,18,47,18
1987,-37.38,-71.87,97.7,29.032202396020846,27.775313293312166,29.016913808350335,28.493250543904775,29.184466447749987,28.420704467122622,23.30102999566398,23.255272505103306,23.32221929473392,27.30105388120364,27.47714007373947,23.113943352306837,2.2,24.984977126415494,5.92,24,2017,5,29,0,0,1,14,57,58
1988,-22.67,-68.65,136.1,29.032214993586827,27.775175236583763,29.016908674715744,28.493262432219986,29.184487017360286,28.420615793708993,22.071882007306126,22.204119982655925,22.361727836017593,27.301031841411607,27.47712293398841,22.40312052117582,0.7,23.412292509323045,4.87,23,2017,5,31,2,0,1,17,38,57
1989,-21.79,-68.72,133.4,29.032214759704488,27.77515895485992,29.016909848481323,28.49326201098054,29.184486406789446,28.420613412832314,22.20951501454263,22.220108088040057,22.33445375115093,27.301031971699377,27.47712329589893,22.214843848047696,0.9,23.761777537508177,5.11,23,2017,6,3,5,1,0,22,21,50
1990,-22.74,-68.84,123.1,29.03221413467348,27.775123240794205,29.016912555231134,28.49325874566356,29.18448610008377,28.42060248107724,22.32221929473392,22.397940008672037,22.462397997898957,27.301033035714713,27.477124150006556,22.32221929473392,1.2,24.13956426617585,5.36,24,2017,6,6,1,0,1,17,35,15
1991,-31.49,-71.87,33.8,29.032231147293253,27.775200277470816,29.016890541514183,28.493268997644233,29.18447848916984,28.42061659502605,22.7160033436348,22.568201724066995,22.643452676486188,27.30104150431526,27.47713269099044,22.462397997898957,1.8,24.71256552787331,5.74,24,2017,6,12,0,0,1,2,43,31
1992,-21.42,-66.39,242.7,29.032214989554376,27.77521237470459,29.016906548562897,28.493263181244085,29.184488178862445,28.420617294116266,22.255272505103306,22.276461804173245,22.367355921026018,27.30103344829139,27.477124367152296,22.378397900948137,0.8,23.721233370017277,5.08,23,2017,6,15,3,0,1,9,54,36
1993,-39.47,-71.87,128.7,29.03221692915997,27.775144888241755,29.016908409051634,28.4932643528993,29.18448721899047,28.4206174853766,22.008600171761916,22.08635983067475,22.181843587944773,27.301031993414004,27.477122745794823,22.041392685158225,0.8,23.60906054993009,5.01,23,2017,6,23,4,0,1,10,0,56
1994,-42.09,-71.66,12.0,29.032217167073572,27.775169398846973,29.016906757419235,28.493257183435734,29.184488897345112,28.42061765025613,22.03342375548695,21.94448267215017,22.08635983067475,27.30103687917697,27.47712593059841,21.897627091290442,0.9,23.852601969338235,5.17,23,2017,6,25,6,1,0,22,8,43
1995,-30.77,-71.53,55.2,29.032217828392056,27.775181475077165,29.01690537896554,28.493263951189295,29.184486534583414,28.420616657680405,22.14921911265538,22.123851640967086,22.117271295655765,27.301031884840867,27.477123194564015,22.03342375548695,0.9,23.84627524241221,5.16,23,2017,6,26,0,0,1,14,44,54
