date,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,rain,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,et0_fao_evapotranspiration,vapor_pressure_deficit,time_of_day,region
1940-01-01,-31.25,68.08674,-35.2,0.0,0.0,0.0,0.0,0.016626315,0.014333747,Madrugada,South Pole
1940-01-01,-31.3,68.4127,-35.2,0.0,0.0,0.0,0.0,0.016559806,0.01411942,Madrugada,South Pole
1940-01-01,-31.3,68.4127,-35.2,0.0,0.0,0.0,0.0,0.016372861,0.01411942,Madrugada,South Pole
1940-01-01,-31.3,68.4127,-35.2,0.0,0.0,0.0,0.0,0.016372861,0.01411942,Madrugada,South Pole
1940-01-01,-31.3,68.4127,-35.2,0.0,0.0,0.0,0.0,0.01649484,0.01411942,Madrugada,South Pole
1940-01-01,-31.25,68.425064,-35.15,0.0,0.0,0.0,0.0,0.016527042,0.014182055,Madrugada,South Pole
1940-01-01,-31.25,68.425064,-35.15,0.0,0.0,0.0,0.0,0.016650418,0.014182055,Madrugada,South Pole
1940-01-01,-31.2,68.43748,-35.1,0.0,0.0,0.0,0.0,0.016878672,0.014244907,Madrugada,South Pole
1940-01-01,-31.15,68.449814,-35.05,0.0,0.0,0.0,0.0,0.01698136,0.014308024,Madrugada,South Pole
1940-01-01,-31.1,68.46218,-35.0,0.0,0.0,0.0,0.0,0.017084561,0.014371382,Madrugada,South Pole
1940-01-01,-31.05,68.47451,-34.95,0.0,0.0,0.0,0.0,0.017274566,0.014435003,Madrugada,South Pole
1940-01-01,-31.05,68.47451,-34.95,0.0,0.0,0.0,0.0,0.017308297,0.014435003,Madrugada,South Pole
1940-01-01,-31.0,68.14904,-34.95,0.0,0.0,0.0,0.0,0.017400034,0.014654024,Madrugada,South Pole
1940-01-01,-31.1,68.46218,-35.0,0.0,0.0,0.0,0.0,0.017438311,0.014371382,Madrugada,South Pole
1940-01-01,-31.1,68.801735,-34.95,0.0,0.0,0.0,0.0,0.017328236,0.01421692,Madrugada,South Pole
1940-01-01,-31.1,68.46218,-35.0,0.0,0.0,0.0,0.0,0.017495718,0.014371382,Madrugada,South Pole
1940-01-01,-31.1,68.46218,-35.0,0.0,0.0,0.0,0.0,0.01743448,0.014371382,Madrugada,South Pole
1940-01-01,-31.15,69.13063,-34.95,0.0,0.0,0.0,0.0,0.017421957,0.013999803,Madrugada,South Pole
1940-01-01,-31.15,68.78945,-35.0,0.0,0.0,0.0,0.0,0.017485363,0.014154265,Madrugada,South Pole
1940-01-01,-31.2,69.11848,-35.0,0.0,0.0,0.0,0.0,0.017414264,0.013938071,Madrugada,South Pole
1940-01-01,-31.2,69.11848,-35.0,0.0,0.0,0.0,0.0,0.017412297,0.013938071,Madrugada,South Pole
1940-01-01,-31.25,69.10633,-35.05,0.0,0.0,0.0,0.0,0.017306468,0.013876583,Madrugada,South Pole
1940-01-01,-31.3,69.09418,-35.1,0.0,0.0,0.0,0.0,0.017289106,0.013815332,Madrugada,South Pole
1940-01-01,-31.35,69.08196,-35.15,0.0,0.0,0.0,0.0,0.017239243,0.013754332,Madrugada,South Pole
1940-01-01,-31.4,69.06977,-35.2,0.0,0.0,0.0,0.0,0.017053748,0.013693571,Madrugada,South Pole
1940-01-01,-31.45,69.05762,-35.25,0.0,0.0,0.0,0.0,0.016939986,0.013633035,Madrugada,South Pole
1940-01-01,-31.5,69.0454,-35.3,0.0,0.0,0.0,0.0,0.016836245,0.013572738,Madrugada,South Pole
